customer_id,gender,age,city,signup_date
C02761,F,52,Chennai,2023-08-03
C02762,Male,38,,2023-10-13
C02763,Male,65,Mumbai,2023-05-29
C02764,male,24,,2023-11-14
C02765,F,35,,2023-04-17
C02766,,71,Mumbai,2023-05-21
C02767,Female,53,Bangalore,2023-03-17
C02768,male,47,,2023-01-09
C02769,Male,73,Hyderabad,2023-07-15
C02770,male,32,,2023-10-22
C02771,male,70,Hyderabad,2023-10-07
C02772,male,71,Mumbai,2023-04-28
C02773,male,62,,2023-10-17
C02774,Female,56,Mumbai,2023-03-02
C02775,F,41,Mumbai,2023-12-01
C02776,,66,Bangalore,2023-11-02
C02777,male,56,,2023-02-20
C02778,male,46,Hyderabad,2023-02-21
C02779,male,40,Hyderabad,2023-05-02
C02780,F,39,,2023-06-16
C02781,Male,37,Bangalore,2023-01-08
C02782,Male,71,Bangalore,2023-02-14
C02783,Female,66,Bangalore,2023-12-10
C02784,Male,45,Hyderabad,2023-09-02
C02785,male,78,Mumbai,2023-10-11
C02786,male,47,Bangalore,2023-04-17
C02787,male,16,Hyderabad,2023-01-27
C02788,Female,32,Hyderabad,2023-07-12
C02789,male,61,Mumbai,2023-12-03
C02790,Male,47,,2023-12-23
C02791,F,49,,2023-03-03
C02792,F,65,Bangalore,2023-03-03
C02793,,32,Bangalore,2023-10-09
C02794,Male,44,Mumbai,2023-05-01
C02795,male,58,Bangalore,2023-10-07
C02796,F,67,Mumbai,2023-02-08
C02797,Male,24,Hyderabad,2023-10-04
C02798,F,66,Bangalore,2023-04-04
C02799,male,63,Hyderabad,2023-04-25
C02800,F,25,Chennai,2023-06-25
C02801,,72,Mumbai,2023-05-01
C02802,,50,Chennai,2023-01-13
C02803,F,47,Bangalore,2023-06-12
C02804,Male,61,Hyderabad,2023-10-02
C02805,Male,27,Bangalore,2023-06-25
C02806,Male,54,Chennai,2023-12-03
C02807,F,56,Bangalore,2023-11-20
C02808,Male,33,,2023-06-22
C02809,male,33,Chennai,2023-10-02
C02810,,72,Bangalore,2023-03-05
C02811,male,37,Hyderabad,2023-04-11
C02812,Male,68,Bangalore,2023-11-18
C02813,male,79,Hyderabad,2023-03-07
C02814,Male,26,,2023-11-27
C02815,F,38,Bangalore,2023-02-14
C02816,male,48,,2023-03-28
C02817,F,67,Chennai,2023-03-08
C02818,F,22,Hyderabad,2023-09-16
C02819,Female,32,Chennai,2023-07-24
C02820,Male,71,Hyderabad,2023-06-27
C02821,,19,,2023-10-07
C02822,Male,40,Mumbai,2023-12-10
C02823,,44,Bangalore,2023-01-17
C02824,Male,68,,2023-10-23
C02825,F,27,Hyderabad,2023-07-21
C02826,male,43,Hyderabad,2023-06-21
C02827,male,17,Hyderabad,2023-09-19
C02828,Female,72,Hyderabad,2023-07-13
C02829,,16,Bangalore,2023-05-29
C02830,,42,Chennai,2023-02-04
C02831,,16,Mumbai,2023-01-29
C02832,F,21,Bangalore,2023-09-20
C02833,,40,Hyderabad,2023-08-09
C02834,male,30,Bangalore,2023-02-22
C02835,F,37,,2023-10-06
C02836,Male,54,Hyderabad,2023-12-19
C02837,,74,Mumbai,2023-03-17
C02838,,46,Hyderabad,2023-06-25
C02839,Male,29,Mumbai,2023-01-10
C02840,,27,Mumbai,2023-04-27
C02841,Male,19,Chennai,2023-10-07
C02842,F,66,Chennai,2023-08-06
C02843,male,55,Bangalore,2023-06-24
C02844,Male,67,Bangalore,2023-08-22
C02845,Female,64,Mumbai,2023-09-09
C02846,Male,29,Hyderabad,2023-10-22
C02847,,21,,2023-11-18
C02848,F,54,,2023-01-06
C02849,F,42,Hyderabad,2023-01-21
C02850,Male,46,Hyderabad,2023-03-14
C02851,male,29,Chennai,2023-11-26
C02852,Female,79,,2023-02-05
C02853,F,18,Mumbai,2023-08-21
C02854,,25,Bangalore,2023-08-04
C02855,,40,Chennai,2023-07-25
C02856,male,75,,2023-02-13
C02857,F,51,Hyderabad,2023-04-01
C02858,Male,37,,2023-11-12
C02859,,54,Mumbai,2023-04-03
C02860,male,37,Chennai,2023-12-05
C02861,F,30,Hyderabad,2023-03-24
C02862,F,75,Mumbai,2023-11-29
C02863,F,45,Bangalore,2023-10-09
C02864,F,67,Chennai,2023-01-21
C02865,F,39,Mumbai,2023-08-16
C02866,,58,Mumbai,2023-05-10
C02867,male,26,Hyderabad,2023-06-24
C02868,F,23,Bangalore,2023-04-18
C02869,Female,26,Mumbai,2023-10-10
C02870,Female,68,Chennai,2023-03-12
C02871,male,68,Mumbai,2023-02-19
C02872,Male,42,,2023-04-05
C02873,Male,70,Chennai,2023-10-06
C02874,Male,72,Chennai,2023-12-03
C02875,Female,56,Mumbai,2023-05-12
C02876,Male,52,Hyderabad,2023-10-03
C02877,,67,Chennai,2023-01-13
C02878,F,47,,2023-01-03
C02879,Female,70,Hyderabad,2023-08-12
C02880,male,65,Hyderabad,2023-06-24
C02881,male,57,Hyderabad,2023-03-31
C02882,F,29,Chennai,2023-08-29
C02883,Female,52,Hyderabad,2023-02-04
C02884,Male,29,Mumbai,2023-01-14
C02885,Male,19,Hyderabad,2023-07-14
C02886,,68,,2023-11-02
C02887,,65,Bangalore,2023-11-30
C02888,Male,24,,2023-08-01
C02889,male,26,Chennai,2023-01-03
C02890,male,18,Hyderabad,2023-06-28
C02891,,32,Hyderabad,2023-02-09
C02892,F,50,Mumbai,2023-06-13
C02893,Male,39,Hyderabad,2023-11-03
C02894,,50,,2023-08-23
C02895,,23,Chennai,2023-09-14
C02896,Male,75,Bangalore,2023-12-26
C02897,Male,67,Hyderabad,2023-04-26
C02898,male,32,Bangalore,2023-02-21
C02899,F,57,Hyderabad,2023-05-22
C02900,F,49,Chennai,2023-03-27
C02901,Male,77,,2023-02-15
C02902,Female,18,Chennai,2023-11-28
C02903,,55,Bangalore,2023-08-26
C02904,,59,Hyderabad,2023-01-10
C02905,Male,64,Bangalore,2023-06-01
C02906,Female,42,,2023-03-02
C02907,male,56,Chennai,2023-01-18
C02908,Male,15,Bangalore,2023-03-27
C02909,Male,53,Bangalore,2023-05-17
C02910,,31,,2023-08-18
C02911,Male,49,Hyderabad,2023-05-08
C02912,Male,60,Bangalore,2023-04-14
C02913,Male,56,,2023-07-05
C02914,,53,Hyderabad,2023-06-27
C02915,male,63,Hyderabad,2023-12-23
C02916,male,76,Chennai,2023-01-06
C02917,Male,52,,2023-12-07
C02918,,37,Hyderabad,2023-11-03
C02919,male,36,Chennai,2023-02-05
C02920,male,18,Mumbai,2023-11-23
C02921,male,63,,2023-12-22
C02922,,73,Mumbai,2023-10-08
C02923,,16,Hyderabad,2023-10-27
C02924,Male,63,,2023-01-14
C02925,F,45,Chennai,2023-08-25
C02926,male,54,Hyderabad,2023-10-12
C02927,F,62,,2023-11-26
C02928,,65,,2023-02-19
C02929,,57,Mumbai,2023-09-18
C02930,,69,Hyderabad,2023-04-20
C02931,F,63,Chennai,2023-07-16
C02932,,71,Chennai,2023-09-09
C02933,Male,29,Hyderabad,2023-03-29
C02934,,41,Hyderabad,2023-11-09
C02935,Female,78,Bangalore,2023-01-26
C02936,F,44,Mumbai,2023-09-19
C02937,Female,50,Hyderabad,2023-05-24
C02938,,63,Hyderabad,2023-03-01
C02939,Male,69,Bangalore,2023-12-22
C02940,male,70,Bangalore,2023-09-25
C02941,,58,,2023-03-16
C02942,Male,45,Chennai,2023-01-03
C02943,F,72,Mumbai,2023-03-04
C02944,Female,67,,2023-08-24
C02945,Female,37,Hyderabad,2023-08-17
C02946,Female,42,Bangalore,2023-10-02
C02947,F,30,Chennai,2023-01-18
C02948,Male,51,,2023-03-21
C02949,F,35,Chennai,2023-08-03
C02950,Female,31,Bangalore,2023-06-20
C02951,,51,,2023-11-25
C02952,male,33,,2023-09-12
C02953,F,44,Chennai,2023-05-06
C02954,F,59,Bangalore,2023-09-12
C02955,Male,32,Hyderabad,2023-03-13
C02956,Male,76,,2023-02-07
C02957,F,50,Hyderabad,2023-11-20
C02958,Female,66,Bangalore,2023-07-23
C02959,male,33,,2023-06-21
C02960,Male,58,,2023-08-11
C02961,Female,21,Hyderabad,2023-08-05
C02962,,58,Mumbai,2023-09-02
C02963,Male,48,Hyderabad,2023-12-02
C02964,Female,69,Hyderabad,2023-07-10
C02965,Female,24,Mumbai,2023-10-25
C02966,male,56,Bangalore,2023-11-16
C02967,male,55,Bangalore,2023-07-01
C02968,,24,,2023-11-30
C02969,Female,24,Chennai,2023-07-24
C02970,Female,74,Chennai,2023-12-27
C02971,male,65,,2023-07-18
C02972,Male,35,Chennai,2023-11-28
C02973,Male,22,Hyderabad,2023-06-14
C02974,F,79,Hyderabad,2023-08-30
C02975,male,44,Mumbai,2023-05-10
C02976,F,63,Mumbai,2023-08-15
C02977,male,23,,2023-05-02
C02978,,31,,2023-02-13
C02979,Female,72,,2023-07-15
C02980,,71,Hyderabad,2023-12-24
C02981,male,76,Chennai,2023-07-23
C02982,Female,66,,2023-11-14
C02983,Male,75,,2023-09-14
C02984,Male,54,Hyderabad,2023-01-17
C02985,F,52,Hyderabad,2023-09-29
C02986,male,57,Hyderabad,2023-01-09
C02987,male,77,Chennai,2023-09-06
C02988,Male,33,,2023-07-20
C02989,,64,Bangalore,2023-02-28
C02990,Female,47,Bangalore,2023-05-20
C02991,,27,,2023-04-29
C02992,,76,,2023-02-10
C02993,Male,57,,2023-11-18
C02994,Male,63,,2023-11-27
C02995,Male,50,Chennai,2023-09-24
C02996,F,24,Bangalore,2023-01-08
C02997,,20,Mumbai,2023-07-02
C02998,male,71,Bangalore,2023-05-14
C02999,Female,15,Bangalore,2023-06-30
C03000,F,72,Hyderabad,2023-12-21
C02304,Male,17,,2023-09-05
C00123,,37,Mumbai,2023-01-15
C01390,F,77,Mumbai,2023-07-18
C00782,Male,77,Chennai,2023-02-28
C00206,male,67,Hyderabad,2023-12-19
C02169,male,35,Mumbai,2023-03-14
C01668,,30,Bangalore,2023-10-01
C01811,Female,31,,2023-12-22
C00769,,54,Chennai,2023-08-27
C01270,,73,Mumbai,2023-12-29
C01930,,67,,2023-01-06
C00054,,65,Bangalore,2023-11-26
C00057,F,73,Hyderabad,2023-06-14
C02251,Male,70,Mumbai,2023-08-28
C00921,male,30,,2023-03-30
C01351,,31,,2023-03-01
C02374,male,30,Bangalore,2023-04-28
C01928,male,65,Mumbai,2023-09-26
C02370,male,70,Bangalore,2023-11-18
C01430,Female,66,Hyderabad,2023-03-08
C02329,Female,47,Bangalore,2023-10-04
C00980,male,58,Bangalore,2023-09-06
C01540,F,51,Chennai,2023-06-24
C00041,F,70,Chennai,2023-12-05
C01945,Female,74,Bangalore,2023-09-05
C00188,Male,59,Mumbai,2023-11-21
C02464,F,70,Bangalore,2023-03-08
C00060,Female,56,Mumbai,2023-03-11
C00892,,64,Chennai,2023-12-25
C00538,male,63,Bangalore,2023-11-20
C02470,Male,49,Bangalore,2023-04-11
C02083,,57,,2023-09-10
C01594,F,37,Mumbai,2023-11-05
C02179,Male,55,,2023-01-13
C02180,male,20,Mumbai,2023-03-10
C02751,F,40,Bangalore,2023-02-09
C00277,,61,,2023-12-30
C02474,male,79,Hyderabad,2023-04-01
C01721,F,40,Bangalore,2023-11-28
C00666,Male,28,Bangalore,2023-03-30
C02770,male,32,,2023-10-22
C00355,Female,67,,2023-03-08
C02861,F,30,Hyderabad,2023-03-24
C00164,Male,79,Bangalore,2023-07-30
C00716,F,40,Hyderabad,2023-08-23
C00787,Female,65,Hyderabad,2023-06-29
C00218,F,39,Chennai,2023-03-17
C02983,Male,75,,2023-09-14
C01432,,39,Mumbai,2023-02-24
C00395,,40,Bangalore,2023-11-23
