order_id,customer_id,restaurant_id,order_date,order_time,order_amount,delivery_time,order_status
O000472,C01904,R0110,2024-01-01,12:00,1020,22,Delivered
O000473,C01281,R0305,March 3 2024,,335,56,
O000474,C00043,R0384,01-02-2024,20:00,930,11,
O000475,C02290,R0139,2024-01-01,18:00,343,61,
O000476,C01578,R0035,2024-01-01,13:00,378,67,Delivered
O000477,C00095,R0423,,18:00,1800,83,delivered
O000478,C01970,R0394,2024-01-01,22:00,1417,105,
O000479,C01790,R0235,2024-01-01,20:00,-64,98,Cancelled
O000480,C00188,R0330,March 3 2024,,1456,23,Delivered
O000481,C00385,R0200,March 3 2024,20:00,-3,63,Delivered
O000482,C00819,R0325,,13:00,944,84,Delivered
O000483,C01149,R0151,,,1155,32,Delivered
O000484,C01697,R0034,01-02-2024,13:00,367,24,delivered
O000485,C02135,R0124,2024-01-01,12:00,253,79,delivered
O000486,C02537,R0367,March 3 2024,18:00,-29,54,
O000487,C00226,R0032,March 3 2024,22:00,1275,37,
O000488,C01681,R0272,2024-01-01,12:00,975,28,Delivered
O000489,C02393,R0324,,18:00,1145,93,Cancelled
O000490,C01898,R0310,March 3 2024,13:00,923,90,delivered
O000491,C00518,R0124,,22:00,1720,21,Delivered
O000492,C01733,R0412,March 3 2024,13:00,889,112,delivered
O000493,C00296,R0368,March 3 2024,,359,83,Delivered
O000494,C00414,R0492,01-02-2024,13:00,1090,113,Cancelled
O000495,C01861,R0316,March 3 2024,20:00,1206,112,Delivered
O000496,C01996,R0078,2024-01-01,18:00,616,71,Delivered
O000497,C02183,R0076,2024-01-01,12:00,266,97,Delivered
O000498,C02029,R0060,2024-01-01,20:00,506,56,Cancelled
O000499,C02573,R0085,,,648,1,
O000500,C00004,R0368,March 3 2024,18:00,1599,9,
O000501,C00178,R0080,,,501,39,
O000502,C00746,R0374,01-02-2024,18:00,519,115,Delivered
O000503,C00259,R0172,March 3 2024,18:00,154,31,
O000504,C00652,R0258,2024-01-01,22:00,1123,67,Delivered
O000505,C01819,R0279,01-02-2024,20:00,735,68,delivered
O000506,C01387,R0221,01-02-2024,12:00,1750,15,Delivered
O000507,C02592,R0046,March 3 2024,20:00,568,99,delivered
O000508,C02483,R0491,2024-01-01,,152,27,Delivered
O000509,C01297,R0073,,13:00,393,86,Cancelled
O000510,C00290,R0054,March 3 2024,,1030,0,Cancelled
O000511,C00803,R0327,2024-01-01,18:00,1504,112,
O000512,C02531,R0221,01-02-2024,13:00,235,12,Cancelled
O000513,C02022,R0492,March 3 2024,20:00,1676,51,Delivered
O000514,C00234,R0381,01-02-2024,12:00,1767,30,Cancelled
O000515,C00408,R0337,2024-01-01,13:00,109,110,Cancelled
O000516,C00694,R0009,,13:00,912,82,Delivered
O000517,C01170,R0326,,22:00,1276,-7,
O000518,C00562,R0172,01-02-2024,20:00,793,40,
O000519,C02478,R0084,01-02-2024,13:00,1182,96,
O000520,C00432,R0330,01-02-2024,20:00,236,61,delivered
O000521,C01569,R0329,March 3 2024,12:00,1318,59,
O000522,C02545,R0012,2024-01-01,13:00,574,58,Delivered
O000523,C00983,R0481,01-02-2024,12:00,4,-3,
O000524,C00716,R0032,01-02-2024,,602,112,Delivered
O000525,C01435,R0418,01-02-2024,13:00,1047,101,delivered
O000526,C00897,R0339,,18:00,1953,61,Cancelled
O000527,C02875,R0289,01-02-2024,22:00,1190,-3,Delivered
O000528,C00778,R0320,2024-01-01,22:00,1192,61,delivered
O000529,C00223,R0304,,22:00,573,-4,delivered
O000530,C01772,R0272,2024-01-01,12:00,1118,35,Cancelled
O000531,C01689,R0178,,20:00,656,70,Delivered
O000532,C00468,R0114,,22:00,988,-6,
O000533,C02617,R0407,March 3 2024,,100,72,delivered
O000534,C01346,R0026,,13:00,141,33,
O000535,C02423,R0237,,13:00,1950,53,Delivered
O000536,C02575,R0310,2024-01-01,18:00,1387,12,Delivered
O000537,C00412,R0172,2024-01-01,12:00,867,39,Cancelled
O000538,C02317,R0233,01-02-2024,13:00,213,114,
O000539,C00626,R0037,March 3 2024,13:00,782,25,Delivered
O000540,C01276,R0265,,18:00,397,75,Cancelled
O000541,C01012,R0478,March 3 2024,18:00,1457,45,delivered
O000542,C01678,R0013,01-02-2024,20:00,1805,58,
O000543,C02498,R0496,March 3 2024,20:00,1894,26,Cancelled
O000544,C00802,R0316,,20:00,1440,31,Cancelled
O000545,C01893,R0106,2024-01-01,13:00,1898,83,delivered
O000546,C01561,R0126,March 3 2024,18:00,1232,11,Cancelled
O000547,C01392,R0336,,,1472,45,Cancelled
O000548,C02870,R0494,01-02-2024,12:00,1978,103,delivered
O000549,C00255,R0384,,20:00,1144,111,Cancelled
O000550,C01487,R0130,March 3 2024,,1441,67,
O000551,C02174,R0479,,22:00,1540,85,Delivered
O000552,C01417,R0316,,13:00,1260,71,Cancelled
O000553,C00762,R0256,March 3 2024,12:00,1778,23,Cancelled
O000554,C02847,R0441,March 3 2024,13:00,463,52,Delivered
O000555,C01358,R0115,01-02-2024,,1960,-9,Cancelled
O000556,C00565,R0299,,20:00,1109,32,delivered
O000557,C01392,R0403,2024-01-01,,633,84,
O000558,C01579,R0124,March 3 2024,,652,7,delivered
O000559,C02504,R0256,,13:00,47,-4,Delivered
O000560,C01091,R0139,2024-01-01,20:00,1825,41,delivered
O000561,C02960,R0206,2024-01-01,13:00,920,26,
O000562,C01619,R0047,,20:00,978,87,Cancelled
O000563,C02910,R0217,,18:00,1633,35,delivered
O000564,C02665,R0319,,18:00,1685,92,Cancelled
O000565,C00400,R0391,2024-01-01,18:00,591,31,Cancelled
O000566,C00287,R0463,,18:00,1992,49,
O000567,C02234,R0350,March 3 2024,18:00,1645,117,
O000568,C02332,R0123,2024-01-01,22:00,1705,93,Cancelled
O000569,C01540,R0031,March 3 2024,13:00,163,69,
O000570,C02698,R0472,March 3 2024,,1148,67,Cancelled
O000571,C02739,R0055,,18:00,115,113,Cancelled
O000572,C00237,R0153,March 3 2024,22:00,130,21,delivered
O000573,C00815,R0456,,22:00,1625,15,Cancelled
O000574,C00928,R0286,2024-01-01,13:00,1100,19,Delivered
O000575,C00414,R0036,March 3 2024,13:00,1440,92,
O000576,C01956,R0306,,20:00,1646,21,Delivered
O000577,C02057,R0398,01-02-2024,20:00,606,42,Delivered
O000578,C00420,R0285,,18:00,412,70,delivered
O000579,C00029,R0411,01-02-2024,12:00,1796,65,Delivered
O000580,C02396,R0373,,20:00,1024,58,
O000581,C00661,R0256,01-02-2024,12:00,1836,7,Cancelled
O000582,C02624,R0178,March 3 2024,,1892,26,
O000583,C00450,R0036,01-02-2024,20:00,250,50,delivered
O000584,C00380,R0254,March 3 2024,,702,-10,delivered
O000585,C02747,R0162,March 3 2024,22:00,350,49,Cancelled
O000586,C02414,R0021,,22:00,1192,113,Delivered
O000587,C01251,R0294,March 3 2024,,801,60,Cancelled
O000588,C02460,R0075,2024-01-01,22:00,-38,80,Delivered
O000589,C02999,R0481,01-02-2024,,1688,20,Delivered
O000590,C00356,R0207,,12:00,404,-3,Delivered
O000591,C02302,R0460,March 3 2024,18:00,1599,108,Delivered
O000592,C01697,R0472,01-02-2024,,1553,-4,Delivered
O000593,C00727,R0178,01-02-2024,20:00,1108,9,Cancelled
O000594,C01468,R0382,2024-01-01,20:00,1494,60,delivered
O000595,C02729,R0037,01-02-2024,12:00,1738,107,delivered
O000596,C00810,R0459,,,663,114,delivered
O000597,C01904,R0120,,22:00,325,54,Cancelled
O000598,C02521,R0403,March 3 2024,18:00,732,87,
O000599,C00416,R0118,March 3 2024,20:00,399,-8,Cancelled
O000600,C02464,R0001,,18:00,744,64,delivered
O000601,C00600,R0209,01-02-2024,18:00,960,57,
O000602,C01340,R0424,01-02-2024,13:00,1449,5,Delivered
O000603,C02508,R0311,2024-01-01,18:00,1320,6,delivered
O000604,C00079,R0208,March 3 2024,,649,89,delivered
O000605,C01568,R0154,01-02-2024,13:00,1490,21,Delivered
O000606,C02823,R0250,01-02-2024,12:00,1847,110,
O000607,C01095,R0171,March 3 2024,22:00,945,107,Delivered
O000608,C02944,R0315,,13:00,394,101,Delivered
O000609,C01221,R0307,01-02-2024,18:00,1126,87,Cancelled
O000610,C00058,R0107,2024-01-01,22:00,849,-6,Delivered
O000611,C01448,R0143,01-02-2024,18:00,1269,78,delivered
O000612,C01493,R0008,01-02-2024,18:00,938,81,delivered
O000613,C02672,R0094,2024-01-01,13:00,953,-8,delivered
O000614,C02096,R0398,,12:00,1687,17,
O000615,C01459,R0097,2024-01-01,18:00,1552,23,delivered
O000616,C01209,R0490,2024-01-01,,519,75,Delivered
O000617,C00839,R0007,March 3 2024,13:00,526,106,Cancelled
O000618,C02213,R0274,01-02-2024,,171,19,delivered
O000619,C01751,R0012,,,319,37,
O000620,C01355,R0002,01-02-2024,18:00,1947,54,Delivered
O000621,C02378,R0434,,,388,30,Delivered
O000622,C01145,R0349,2024-01-01,22:00,695,82,
O000623,C00213,R0405,March 3 2024,12:00,1241,86,Cancelled
O000624,C00507,R0007,2024-01-01,18:00,366,70,
O000625,C02964,R0500,01-02-2024,,339,91,Cancelled
O000626,C02849,R0475,March 3 2024,12:00,1254,30,
O000627,C02216,R0012,March 3 2024,12:00,172,112,Delivered
O000628,C02861,R0340,01-02-2024,22:00,944,22,delivered
O000629,C01570,R0057,,22:00,1415,71,delivered
O000630,C02878,R0078,March 3 2024,20:00,855,73,Cancelled
O000631,C00164,R0074,,12:00,1190,79,Delivered
O000632,C02180,R0233,,18:00,1819,60,delivered
O000633,C02835,R0279,,22:00,87,94,
O000634,C02475,R0030,March 3 2024,18:00,1398,46,Delivered
O000635,C01733,R0367,2024-01-01,12:00,107,9,Delivered
O000636,C01245,R0314,March 3 2024,22:00,-27,64,delivered
O000637,C01016,R0095,2024-01-01,20:00,572,27,
O000638,C01144,R0308,March 3 2024,12:00,949,16,
O000639,C01271,R0056,2024-01-01,18:00,773,102,delivered
O000640,C01933,R0010,2024-01-01,20:00,1693,3,
O000641,C00773,R0403,March 3 2024,12:00,1781,26,delivered
O000642,C01530,R0147,,22:00,414,81,Cancelled
O000643,C01082,R0364,,,1723,43,Cancelled
O000644,C01152,R0087,2024-01-01,12:00,179,114,Delivered
O000645,C01723,R0253,01-02-2024,13:00,659,112,delivered
O000646,C00717,R0187,01-02-2024,18:00,455,20,
O000647,C02134,R0428,March 3 2024,22:00,956,87,
O000648,C00104,R0233,March 3 2024,22:00,190,112,delivered
O000649,C02191,R0253,March 3 2024,13:00,684,102,Delivered
O000650,C00205,R0443,01-02-2024,,1522,74,delivered
O000651,C02689,R0224,,20:00,641,79,
O000652,C01387,R0340,March 3 2024,22:00,-18,81,delivered
O000653,C01645,R0004,March 3 2024,20:00,1911,117,
O000654,C01333,R0353,,20:00,1061,11,
O000655,C02049,R0112,2024-01-01,20:00,-18,-8,delivered
O000656,C02059,R0193,March 3 2024,,1610,81,Cancelled
O000657,C01850,R0141,01-02-2024,12:00,547,52,
O000658,C00747,R0323,01-02-2024,13:00,50,55,
O000659,C01664,R0140,March 3 2024,18:00,843,35,Delivered
O000660,C01238,R0349,01-02-2024,13:00,1657,28,
O000661,C02019,R0439,,22:00,759,83,delivered
O000662,C00956,R0445,2024-01-01,13:00,1768,36,Cancelled
O000663,C02803,R0095,2024-01-01,18:00,14,57,
O000664,C00518,R0041,March 3 2024,12:00,625,46,Cancelled
O000665,C01439,R0420,March 3 2024,22:00,1450,76,Delivered
O000666,C01032,R0002,2024-01-01,12:00,1007,51,delivered
O000667,C02053,R0278,2024-01-01,22:00,786,28,
O000668,C02742,R0150,March 3 2024,18:00,709,103,Cancelled
O000669,C02160,R0041,01-02-2024,12:00,1740,111,
O000670,C00273,R0351,March 3 2024,18:00,152,84,Cancelled
O000671,C00422,R0116,,18:00,1196,-5,Delivered
O000672,C02313,R0120,March 3 2024,,724,112,Cancelled
O000673,C01482,R0237,March 3 2024,13:00,406,72,
O000674,C02260,R0270,March 3 2024,22:00,1634,8,delivered
O000675,C00782,R0349,March 3 2024,20:00,250,8,Cancelled
O000676,C02714,R0291,March 3 2024,20:00,1006,23,Cancelled
O000677,C01245,R0434,March 3 2024,12:00,1887,14,delivered
O000678,C02417,R0009,01-02-2024,18:00,717,86,
O000679,C02169,R0239,March 3 2024,13:00,734,45,Cancelled
O000680,C02395,R0118,2024-01-01,22:00,1887,10,Delivered
O000681,C02073,R0352,March 3 2024,12:00,795,23,
O000682,C00976,R0315,01-02-2024,18:00,-38,99,Cancelled
O000683,C01744,R0312,,,650,14,Delivered
O000684,C00417,R0475,2024-01-01,20:00,-75,71,Delivered
O000685,C02563,R0010,March 3 2024,20:00,-100,96,delivered
O000686,C00215,R0025,March 3 2024,22:00,1837,0,
O000687,C01136,R0497,2024-01-01,22:00,1601,8,Delivered
O000688,C00123,R0173,March 3 2024,22:00,197,119,Cancelled
O000689,C00914,R0225,01-02-2024,12:00,1884,19,
O000690,C01583,R0011,March 3 2024,22:00,1494,98,delivered
O000691,C02025,R0101,,12:00,108,27,Delivered
O000692,C00428,R0265,01-02-2024,13:00,1381,4,Delivered
O000693,C00733,R0391,March 3 2024,18:00,806,64,Delivered
O000694,C02747,R0327,,20:00,183,49,Cancelled
O000695,C02264,R0418,2024-01-01,12:00,249,72,
O000696,C00413,R0083,01-02-2024,18:00,1256,3,Cancelled
O000697,C02428,R0276,March 3 2024,,1912,103,Delivered
O000698,C01626,R0370,March 3 2024,22:00,1673,70,delivered
O000699,C00232,R0490,2024-01-01,20:00,1251,-3,Cancelled
O000700,C00835,R0345,2024-01-01,,1217,66,delivered
O000701,C00258,R0261,01-02-2024,12:00,1417,82,Cancelled
O000702,C01280,R0368,01-02-2024,22:00,83,100,delivered
O000703,C00403,R0221,01-02-2024,18:00,1930,69,delivered
O000704,C02472,R0311,March 3 2024,13:00,111,39,Delivered
O000705,C00770,R0219,March 3 2024,18:00,1174,76,Delivered
O000706,C00065,R0089,01-02-2024,12:00,66,65,
O000707,C02238,R0485,March 3 2024,13:00,1771,27,Delivered
O000708,C00950,R0015,2024-01-01,13:00,1085,84,
O000709,C00173,R0246,,22:00,774,114,Delivered
O000710,C02807,R0176,March 3 2024,18:00,1342,54,delivered
O000711,C02676,R0004,01-02-2024,12:00,1553,79,
O000712,C02609,R0334,March 3 2024,,306,6,Delivered
O000713,C01251,R0376,2024-01-01,,304,89,Cancelled
O000714,C01432,R0369,01-02-2024,13:00,174,16,Delivered
O000715,C01412,R0465,,22:00,1338,78,Delivered
O000716,C02449,R0021,01-02-2024,,691,14,Cancelled
O000717,C00638,R0208,01-02-2024,13:00,35,91,Delivered
O000718,C00949,R0474,01-02-2024,18:00,232,85,
O000719,C02261,R0137,March 3 2024,,926,47,Delivered
O000720,C02101,R0322,,20:00,1435,113,Delivered
O000721,C02672,R0363,2024-01-01,12:00,1086,-10,Cancelled
O000722,C01695,R0463,March 3 2024,20:00,944,10,Cancelled
O000723,C00752,R0419,,18:00,1501,-10,Delivered
O000724,C00662,R0216,,20:00,852,50,Cancelled
O000725,C02187,R0368,March 3 2024,18:00,1886,-8,delivered
O000726,C02466,R0117,01-02-2024,18:00,371,71,Cancelled
O000727,C00143,R0179,,22:00,64,14,
O000728,C01906,R0246,2024-01-01,20:00,1891,7,Delivered
O000729,C02557,R0128,March 3 2024,13:00,1639,17,Cancelled
O000730,C02698,R0358,,18:00,63,-7,Delivered
O000731,C00486,R0078,2024-01-01,20:00,3,108,
O000732,C00992,R0229,2024-01-01,13:00,495,105,delivered
O000733,C01461,R0293,2024-01-01,12:00,19,59,delivered
O000734,C02591,R0262,2024-01-01,13:00,1027,10,Delivered
O000735,C00293,R0082,March 3 2024,20:00,263,83,Cancelled
O000736,C01644,R0342,2024-01-01,20:00,1469,115,delivered
O000737,C02719,R0338,March 3 2024,13:00,268,110,Delivered
O000738,C00838,R0307,2024-01-01,13:00,857,117,Delivered
O000739,C01038,R0066,2024-01-01,,1667,20,delivered
O000740,C02682,R0096,March 3 2024,18:00,1108,89,Delivered
O000741,C01751,R0145,01-02-2024,20:00,1154,58,delivered
O000742,C00272,R0065,,18:00,34,6,delivered
O000743,C01049,R0009,,18:00,1992,34,Cancelled
O000744,C01959,R0397,March 3 2024,12:00,1415,100,Delivered
O000745,C02370,R0484,2024-01-01,20:00,494,39,delivered
O000746,C00806,R0357,March 3 2024,18:00,1345,109,delivered
O000747,C01705,R0186,2024-01-01,12:00,665,87,Cancelled
O000748,C01890,R0158,March 3 2024,,1844,105,delivered
O000749,C00883,R0031,,18:00,1240,112,Cancelled
O000750,C02283,R0151,March 3 2024,18:00,1486,18,delivered
O000751,C00832,R0319,,,435,-8,Delivered
O000752,C01113,R0242,,20:00,533,-5,Delivered
O000753,C02192,R0156,,13:00,1996,65,Delivered
O000754,C02041,R0059,March 3 2024,,560,-6,Cancelled
O000755,C01106,R0010,01-02-2024,13:00,358,-8,Delivered
O000756,C02637,R0345,March 3 2024,20:00,1580,-7,Cancelled
O000757,C01595,R0124,March 3 2024,13:00,654,-6,
O000758,C02277,R0356,01-02-2024,22:00,1793,46,Cancelled
O000759,C01627,R0346,01-02-2024,13:00,408,88,
O000760,C01890,R0282,,,635,72,Cancelled
O000761,C01805,R0237,2024-01-01,18:00,1223,44,delivered
O000762,C01221,R0333,2024-01-01,18:00,191,12,Cancelled
O000763,C00274,R0017,,12:00,320,27,delivered
O000764,C00590,R0424,March 3 2024,,1818,98,Cancelled
O000765,C02701,R0324,2024-01-01,20:00,711,74,Cancelled
O000766,C00583,R0023,March 3 2024,12:00,1997,26,
O000767,C00968,R0419,01-02-2024,18:00,1909,105,
O000768,C01991,R0459,01-02-2024,18:00,82,95,delivered
O000769,C02420,R0460,,12:00,146,46,delivered
O000770,C01259,R0009,March 3 2024,,549,81,Delivered
O000771,C01311,R0207,,22:00,460,5,Delivered
O000772,C02867,R0045,2024-01-01,13:00,669,103,
O000773,C00572,R0421,2024-01-01,22:00,455,48,delivered
O000774,C00545,R0453,2024-01-01,22:00,403,-8,Delivered
O000775,C01461,R0403,March 3 2024,22:00,527,106,delivered
O000776,C00127,R0331,,,1653,8,
O000777,C00733,R0457,,22:00,994,86,delivered
O000778,C00417,R0483,2024-01-01,13:00,60,8,
O000779,C00638,R0498,,20:00,1708,25,Delivered
O000780,C00041,R0027,01-02-2024,12:00,1605,101,delivered
O000781,C00787,R0397,01-02-2024,22:00,1452,49,delivered
O000782,C00297,R0441,01-02-2024,22:00,1227,23,Delivered
O000783,C01621,R0188,01-02-2024,12:00,1919,31,Cancelled
O000784,C00042,R0140,,12:00,1112,31,Cancelled
O000785,C02680,R0009,01-02-2024,20:00,1895,77,
O000786,C00033,R0234,01-02-2024,18:00,533,11,delivered
O000787,C01300,R0092,01-02-2024,20:00,1906,76,Delivered
O000788,C02713,R0077,01-02-2024,18:00,956,30,
O000789,C00616,R0340,01-02-2024,,400,13,Delivered
O000790,C00948,R0244,March 3 2024,13:00,1463,40,Cancelled
O000791,C01548,R0333,March 3 2024,20:00,1074,22,delivered
O000792,C00160,R0155,01-02-2024,13:00,1498,17,
O000793,C01953,R0218,01-02-2024,12:00,1884,79,Cancelled
O000794,C02506,R0447,,20:00,419,71,Cancelled
O000795,C01732,R0477,01-02-2024,,1817,111,delivered
O000796,C02447,R0285,2024-01-01,12:00,1228,68,delivered
O000797,C01843,R0150,March 3 2024,,1746,91,delivered
O000798,C01798,R0329,01-02-2024,,832,11,delivered
O000799,C01733,R0088,March 3 2024,22:00,1441,7,
O000800,C00581,R0106,01-02-2024,12:00,307,-9,delivered
O000801,C00220,R0403,2024-01-01,,1431,83,
O000802,C00379,R0294,01-02-2024,22:00,523,78,delivered
O000803,C01750,R0095,March 3 2024,18:00,451,28,
O000804,C02978,R0253,March 3 2024,22:00,219,6,
O000805,C01471,R0039,March 3 2024,18:00,969,5,delivered
O000806,C00964,R0399,,22:00,566,31,Delivered
O000807,C01170,R0255,March 3 2024,22:00,527,52,
O000808,C00233,R0054,01-02-2024,13:00,1684,18,
O000809,C01395,R0416,2024-01-01,13:00,1409,119,Delivered
O000810,C00922,R0243,2024-01-01,12:00,1033,96,
O000811,C02282,R0110,01-02-2024,,1409,93,Cancelled
O000812,C02774,R0254,,13:00,1758,3,Cancelled
O000813,C00367,R0112,01-02-2024,18:00,1515,1,Delivered
O000814,C00481,R0174,March 3 2024,13:00,509,13,Delivered
O000815,C01597,R0189,,12:00,1421,17,delivered
O000816,C02638,R0221,01-02-2024,20:00,378,90,
O000817,C01119,R0249,,18:00,487,19,Cancelled
O000818,C01866,R0052,2024-01-01,20:00,492,23,Delivered
O000819,C02035,R0162,01-02-2024,18:00,208,64,delivered
O000820,C00216,R0457,01-02-2024,,166,5,Delivered
O000821,C00725,R0035,2024-01-01,,1980,16,Cancelled
O000822,C01840,R0454,,,1732,101,Delivered
O000823,C00712,R0037,2024-01-01,12:00,1987,38,Delivered
O000824,C01888,R0334,,13:00,585,15,
O000825,C01826,R0317,01-02-2024,20:00,1900,-5,Cancelled
O000826,C00985,R0111,,20:00,566,2,
O000827,C01159,R0370,,13:00,1584,-1,Delivered
O000828,C01107,R0177,March 3 2024,12:00,1306,32,Cancelled
O000829,C00391,R0009,March 3 2024,13:00,1421,99,delivered
O000830,C01071,R0275,March 3 2024,22:00,920,101,
O000831,C00392,R0471,2024-01-01,22:00,345,90,
O000832,C02766,R0121,2024-01-01,,187,7,delivered
O000833,C00385,R0105,March 3 2024,22:00,981,0,Delivered
O000834,C02429,R0156,01-02-2024,20:00,1590,-1,delivered
O000835,C01283,R0336,01-02-2024,,693,42,Cancelled
O000836,C02652,R0026,01-02-2024,20:00,1464,43,
O000837,C00934,R0422,2024-01-01,12:00,674,-5,Cancelled
O000838,C01971,R0296,,18:00,176,95,Delivered
O000839,C00399,R0025,2024-01-01,13:00,1899,22,delivered
O000840,C02148,R0355,March 3 2024,18:00,862,58,Cancelled
O000841,C00383,R0374,,20:00,1445,85,
O000842,C02755,R0069,01-02-2024,13:00,635,77,Cancelled
O000843,C02058,R0327,2024-01-01,20:00,13,44,
O000844,C02312,R0151,2024-01-01,12:00,671,40,Delivered
O000845,C02880,R0345,March 3 2024,,1319,14,delivered
O000846,C02678,R0065,01-02-2024,13:00,912,94,Cancelled
O000847,C02810,R0150,2024-01-01,20:00,1152,12,Delivered
O000848,C02243,R0320,2024-01-01,22:00,7,35,Delivered
O000849,C02610,R0245,,22:00,181,3,Cancelled
O000850,C01431,R0452,2024-01-01,20:00,1327,94,Cancelled
O000851,C01914,R0058,,18:00,777,111,
O000852,C02145,R0156,2024-01-01,,1098,22,Delivered
O000853,C02510,R0112,01-02-2024,12:00,353,109,delivered
O000854,C00758,R0123,March 3 2024,12:00,408,20,Delivered
O000855,C02135,R0462,01-02-2024,20:00,1163,12,delivered
O000856,C00991,R0353,March 3 2024,12:00,-10,104,Cancelled
O000857,C02125,R0452,2024-01-01,13:00,132,43,
O000858,C01913,R0362,01-02-2024,12:00,558,73,
O000859,C01740,R0203,,22:00,811,45,Cancelled
O000860,C01507,R0487,March 3 2024,20:00,1367,81,
O000861,C00661,R0480,March 3 2024,13:00,340,-3,Cancelled
O000862,C02029,R0004,2024-01-01,12:00,895,51,
O000863,C01135,R0129,March 3 2024,22:00,-96,43,Delivered
O000864,C02026,R0026,March 3 2024,,516,108,
O000865,C00765,R0289,March 3 2024,18:00,1070,97,delivered
O000866,C02726,R0465,2024-01-01,12:00,264,77,Delivered
O000867,C01673,R0027,01-02-2024,22:00,524,4,
O000868,C02839,R0042,2024-01-01,,406,103,Delivered
O000869,C01547,R0453,,,422,-6,Delivered
O000870,C00583,R0071,March 3 2024,22:00,605,6,delivered
O000871,C00671,R0064,March 3 2024,22:00,1659,81,delivered
O000872,C01752,R0025,01-02-2024,22:00,149,106,Cancelled
O000873,C00538,R0072,March 3 2024,18:00,800,91,Delivered
O000874,C01822,R0482,01-02-2024,20:00,148,90,
O000875,C01186,R0361,March 3 2024,22:00,1274,40,delivered
O000876,C00430,R0388,March 3 2024,20:00,1192,43,Delivered
O000877,C01638,R0268,2024-01-01,,1726,79,Cancelled
O000878,C02181,R0314,2024-01-01,18:00,1003,102,Cancelled
O000879,C00189,R0095,,,158,25,Delivered
O000880,C01747,R0395,01-02-2024,18:00,21,79,Cancelled
O000881,C01702,R0357,,,1047,109,
O000882,C02621,R0364,2024-01-01,13:00,804,80,
O000883,C02327,R0315,01-02-2024,13:00,846,87,
O000884,C01649,R0117,2024-01-01,22:00,947,49,
O000885,C02590,R0164,01-02-2024,20:00,-49,79,delivered
O000886,C02012,R0365,March 3 2024,,193,11,
O000887,C01185,R0278,,18:00,1305,13,delivered
O000888,C02794,R0065,,12:00,1491,64,delivered
O000889,C02947,R0306,01-02-2024,13:00,754,49,delivered
O000890,C02501,R0260,,13:00,650,69,Cancelled
